
---------- Begin Simulation Statistics ----------
simSeconds                                   0.002038                       # Number of seconds simulated (Second)
simTicks                                   2037664000                       # Number of ticks simulated (Tick)
finalTick                                  2037664000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                     22.32                       # Real time elapsed on the host (Second)
hostTickRate                                 91290789                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                     745896                       # Number of bytes of host memory used (Byte)
simInsts                                      2198637                       # Number of instructions simulated (Count)
simOps                                        3815141                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                    98501                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     170921                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu.numCycles                          2037665                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               0.926786                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               1.078998                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                         4285384                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                     1425                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                        4159143                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                    417                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined               471662                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined            735000                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                 174                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples             1931963                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               2.152807                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              2.281544                       # Number of insts issued each cycle (Count)
system.cpu.statIssuedInstType_0::SimdExt            0      0.00%    100.00% # Number of instructions issued per FU type, per thread (Count)
system.cpu.statIssuedInstType_0::SimdFloatExt            0      0.00%    100.00% # Number of instructions issued per FU type, per thread (Count)
system.cpu.statIssuedInstType_0::SimdConfig            0      0.00%    100.00% # Number of instructions issued per FU type, per thread (Count)
system.cpu.statIssuedInstType_0::total        4159143                       # Number of instructions issued per FU type, per thread (Count)
system.cpu.issueRate                         2.041132                       # Inst issue rate ((Count/Cycle))
system.cpu.fuBusy                               19559                       # FU busy when requested (Count)
system.cpu.fuBusyRate                        0.004703                       # FU busy rate (busy events/executed inst) ((Count/Count))
system.cpu.instReDecoded                      1821506                       # Number of times an instruction has been Re-Decodificated (Count)
system.cpu.intInstQueueReads                  7212166                       # Number of integer instruction queue reads (Count)
system.cpu.intInstQueueWrites                 4527830                       # Number of integer instruction queue writes (Count)
system.cpu.intInstQueueWakeupAccesses         2596555                       # Number of integer instruction queue wakeup accesses (Count)
system.cpu.fpInstQueueReads                    163276                       # Number of floating instruction queue reads (Count)
system.cpu.fpInstQueueWrites                   126750                       # Number of floating instruction queue writes (Count)
system.cpu.fpInstQueueWakeupAccesses            78090                       # Number of floating instruction queue wakeup accesses (Count)
system.cpu.vecInstQueueReads                  2894783                       # Number of vector instruction queue reads (Count)
system.cpu.vecInstQueueWrites                  104019                       # Number of vector instruction queue writes (Count)
system.cpu.vecInstQueueWakeupAccesses         1440215                       # Number of vector instruction queue wakeup accesses (Count)
system.cpu.intAluAccesses                     2627177                       # Number of integer alu accesses (Count)
system.cpu.fpAluAccesses                        81980                       # Number of floating point alu accesses (Count)
system.cpu.vecAluAccesses                     1447034                       # Number of vector alu accesses (Count)
system.cpu.numSquashedInsts                     27438                       # Number of squashed instructions skipped in execute (Count)
system.cpu.numSwp                                   0                       # Number of swp insts executed (Count)
system.cpu.timesIdled                            1583                       # Number of times that the entire CPU went into an idle state and unscheduled itself (Count)
system.cpu.idleCycles                          105702                       # Total number of cycles that the CPU has spent unscheduled due to idling (Cycle)
system.cpu.MemDepUnit__0.insertedLoads         595917                       # Number of loads inserted to the mem dependence unit. (Count)
system.cpu.MemDepUnit__0.insertedStores        244095                       # Number of stores inserted to the mem dependence unit. (Count)
system.cpu.MemDepUnit__0.conflictingLoads        10859                       # Number of conflicting loads. (Count)
system.cpu.MemDepUnit__0.conflictingStores         2184                       # Number of conflicting stores. (Count)
system.cpu.MemDepUnit__1.insertedLoads              0                       # Number of loads inserted to the mem dependence unit. (Count)
system.cpu.MemDepUnit__1.insertedStores             0                       # Number of stores inserted to the mem dependence unit. (Count)
system.cpu.MemDepUnit__1.conflictingLoads            0                       # Number of conflicting loads. (Count)
system.cpu.MemDepUnit__1.conflictingStores            0                       # Number of conflicting stores. (Count)
system.cpu.MemDepUnit__2.insertedLoads              0                       # Number of loads inserted to the mem dependence unit. (Count)
system.cpu.MemDepUnit__2.insertedStores             0                       # Number of stores inserted to the mem dependence unit. (Count)
system.cpu.MemDepUnit__2.conflictingLoads            0                       # Number of conflicting loads. (Count)
system.cpu.MemDepUnit__2.conflictingStores            0                       # Number of conflicting stores. (Count)
system.cpu.MemDepUnit__3.insertedLoads              0                       # Number of loads inserted to the mem dependence unit. (Count)
system.cpu.MemDepUnit__3.insertedStores             0                       # Number of stores inserted to the mem dependence unit. (Count)
system.cpu.MemDepUnit__3.conflictingLoads            0                       # Number of conflicting loads. (Count)
system.cpu.MemDepUnit__3.conflictingStores            0                       # Number of conflicting stores. (Count)
system.cpu.branchPred.lookups_0::NoBranch         1211      0.28%      0.28% # Number of BP lookups (Count)
system.cpu.branchPred.lookups_0::Return         13879      3.15%      3.43% # Number of BP lookups (Count)
system.cpu.branchPred.lookups_0::CallDirect        17197      3.91%      7.34% # Number of BP lookups (Count)
system.cpu.branchPred.lookups_0::CallIndirect         1230      0.28%      7.62% # Number of BP lookups (Count)
system.cpu.branchPred.lookups_0::DirectCond       377620     85.83%     93.45% # Number of BP lookups (Count)
system.cpu.branchPred.lookups_0::DirectUncond        19490      4.43%     97.88% # Number of BP lookups (Count)
system.cpu.branchPred.lookups_0::IndirectCond            0      0.00%     97.88% # Number of BP lookups (Count)
system.cpu.branchPred.lookups_0::IndirectUncond         9316      2.12%    100.00% # Number of BP lookups (Count)
system.cpu.branchPred.lookups_0::total         439943                       # Number of BP lookups (Count)
system.cpu.branchPred.squashes_0::NoBranch         1119      1.28%      1.28% # Number of branches that got squashed (completely removed) as an earlier branch was mispredicted. (Count)
system.cpu.branchPred.squashes_0::Return         2139      2.45%      3.74% # Number of branches that got squashed (completely removed) as an earlier branch was mispredicted. (Count)
system.cpu.branchPred.squashes_0::CallDirect         6076      6.97%     10.71% # Number of branches that got squashed (completely removed) as an earlier branch was mispredicted. (Count)
system.cpu.branchPred.squashes_0::CallIndirect          606      0.70%     11.40% # Number of branches that got squashed (completely removed) as an earlier branch was mispredicted. (Count)
system.cpu.branchPred.squashes_0::DirectCond        67564     77.51%     88.91% # Number of branches that got squashed (completely removed) as an earlier branch was mispredicted. (Count)
system.cpu.branchPred.squashes_0::DirectUncond         5275      6.05%     94.96% # Number of branches that got squashed (completely removed) as an earlier branch was mispredicted. (Count)
system.cpu.branchPred.squashes_0::IndirectCond            0      0.00%     94.96% # Number of branches that got squashed (completely removed) as an earlier branch was mispredicted. (Count)
system.cpu.branchPred.squashes_0::IndirectUncond         4393      5.04%    100.00% # Number of branches that got squashed (completely removed) as an earlier branch was mispredicted. (Count)
system.cpu.branchPred.squashes_0::total         87172                       # Number of branches that got squashed (completely removed) as an earlier branch was mispredicted. (Count)
system.cpu.branchPred.corrected_0::NoBranch          225      1.53%      1.53% # Number of branches that got corrected but not yet commited. Branches get corrected by decode or after execute. Also a branch misprediction can be detected out-of-order. Therefore, a corrected branch might not end up beeing committed in case an even earlier branch was mispredicted (Count)
system.cpu.branchPred.corrected_0::Return           11      0.07%      1.60% # Number of branches that got corrected but not yet commited. Branches get corrected by decode or after execute. Also a branch misprediction can be detected out-of-order. Therefore, a corrected branch might not end up beeing committed in case an even earlier branch was mispredicted (Count)
system.cpu.branchPred.corrected_0::CallDirect          611      4.15%      5.75% # Number of branches that got corrected but not yet commited. Branches get corrected by decode or after execute. Also a branch misprediction can be detected out-of-order. Therefore, a corrected branch might not end up beeing committed in case an even earlier branch was mispredicted (Count)
system.cpu.branchPred.corrected_0::CallIndirect          265      1.80%      7.55% # Number of branches that got corrected but not yet commited. Branches get corrected by decode or after execute. Also a branch misprediction can be detected out-of-order. Therefore, a corrected branch might not end up beeing committed in case an even earlier branch was mispredicted (Count)
system.cpu.branchPred.corrected_0::DirectCond        12147     82.45%     90.00% # Number of branches that got corrected but not yet commited. Branches get corrected by decode or after execute. Also a branch misprediction can be detected out-of-order. Therefore, a corrected branch might not end up beeing committed in case an even earlier branch was mispredicted (Count)
system.cpu.branchPred.corrected_0::DirectUncond          535      3.63%     93.63% # Number of branches that got corrected but not yet commited. Branches get corrected by decode or after execute. Also a branch misprediction can be detected out-of-order. Therefore, a corrected branch might not end up beeing committed in case an even earlier branch was mispredicted (Count)
system.cpu.branchPred.corrected_0::IndirectCond            0      0.00%     93.63% # Number of branches that got corrected but not yet commited. Branches get corrected by decode or after execute. Also a branch misprediction can be detected out-of-order. Therefore, a corrected branch might not end up beeing committed in case an even earlier branch was mispredicted (Count)
system.cpu.branchPred.corrected_0::IndirectUncond          938      6.37%    100.00% # Number of branches that got corrected but not yet commited. Branches get corrected by decode or after execute. Also a branch misprediction can be detected out-of-order. Therefore, a corrected branch might not end up beeing committed in case an even earlier branch was mispredicted (Count)
system.cpu.branchPred.corrected_0::total        14732                       # Number of branches that got corrected but not yet commited. Branches get corrected by decode or after execute. Also a branch misprediction can be detected out-of-order. Therefore, a corrected branch might not end up beeing committed in case an even earlier branch was mispredicted (Count)
system.cpu.branchPred.earlyResteers_0::NoBranch            0                       # Number of branches that got redirected after decode. (Count)
system.cpu.branchPred.earlyResteers_0::Return            0                       # Number of branches that got redirected after decode. (Count)
system.cpu.branchPred.earlyResteers_0::CallDirect            0                       # Number of branches that got redirected after decode. (Count)
system.cpu.branchPred.earlyResteers_0::CallIndirect            0                       # Number of branches that got redirected after decode. (Count)
system.cpu.branchPred.earlyResteers_0::DirectCond            0                       # Number of branches that got redirected after decode. (Count)
system.cpu.branchPred.earlyResteers_0::DirectUncond            0                       # Number of branches that got redirected after decode. (Count)
system.cpu.branchPred.earlyResteers_0::IndirectCond            0                       # Number of branches that got redirected after decode. (Count)
system.cpu.branchPred.earlyResteers_0::IndirectUncond            0                       # Number of branches that got redirected after decode. (Count)
system.cpu.branchPred.earlyResteers_0::total            0                       # Number of branches that got redirected after decode. (Count)
system.cpu.branchPred.committed_0::NoBranch           92      0.03%      0.03% # Number of branches finally committed  (Count)
system.cpu.branchPred.committed_0::Return        11740      3.33%      3.35% # Number of branches finally committed  (Count)
system.cpu.branchPred.committed_0::CallDirect        11121      3.15%      6.51% # Number of branches finally committed  (Count)
system.cpu.branchPred.committed_0::CallIndirect          624      0.18%      6.68% # Number of branches finally committed  (Count)
system.cpu.branchPred.committed_0::DirectCond       310055     87.89%     94.57% # Number of branches finally committed  (Count)
system.cpu.branchPred.committed_0::DirectUncond        14215      4.03%     98.60% # Number of branches finally committed  (Count)
system.cpu.branchPred.committed_0::IndirectCond            0      0.00%     98.60% # Number of branches finally committed  (Count)
system.cpu.branchPred.committed_0::IndirectUncond         4923      1.40%    100.00% # Number of branches finally committed  (Count)
system.cpu.branchPred.committed_0::total       352770                       # Number of branches finally committed  (Count)
system.cpu.branchPred.mispredicted_0::NoBranch           92      0.71%      0.71% # Number of committed branches that were mispredicted. (Count)
system.cpu.branchPred.mispredicted_0::Return            1      0.01%      0.72% # Number of committed branches that were mispredicted. (Count)
system.cpu.branchPred.mispredicted_0::CallDirect          414      3.20%      3.92% # Number of committed branches that were mispredicted. (Count)
system.cpu.branchPred.mispredicted_0::CallIndirect          244      1.89%      5.81% # Number of committed branches that were mispredicted. (Count)
system.cpu.branchPred.mispredicted_0::DirectCond        10950     84.66%     90.47% # Number of committed branches that were mispredicted. (Count)
system.cpu.branchPred.mispredicted_0::DirectUncond          347      2.68%     93.15% # Number of committed branches that were mispredicted. (Count)
system.cpu.branchPred.mispredicted_0::IndirectCond            0      0.00%     93.15% # Number of committed branches that were mispredicted. (Count)
system.cpu.branchPred.mispredicted_0::IndirectUncond          886      6.85%    100.00% # Number of committed branches that were mispredicted. (Count)
system.cpu.branchPred.mispredicted_0::total        12934                       # Number of committed branches that were mispredicted. (Count)
system.cpu.branchPred.targetProvider_0::NoTarget       191351     43.49%     43.49% # The component providing the target for taken branches (Count)
system.cpu.branchPred.targetProvider_0::BTB       229792     52.23%     95.73% # The component providing the target for taken branches (Count)
system.cpu.branchPred.targetProvider_0::RAS        13879      3.15%     98.88% # The component providing the target for taken branches (Count)
system.cpu.branchPred.targetProvider_0::Indirect         4921      1.12%    100.00% # The component providing the target for taken branches (Count)
system.cpu.branchPred.targetProvider_0::total       439943                       # The component providing the target for taken branches (Count)
